datetime,latitude,longitude
250106.0759,22.719,-81.689
250106.0759,22.719,-81.688
250106.0759,22.811,-81.506
250106.0759,23.299,-98.874
250106.0759,23.299,-98.87
250106.0759,24.396,-104.736
250106.0759,25.379,-98.174
250106.0759,25.382,-98.176
250106.0759,25.438,-99.909
250106.0759,25.489,-103.398
250106.0759,25.505,-98.113
250106.0759,25.514,-97.785
250106.0759,25.578,-99.936
250106.0759,25.591,-99.942
250106.0759,25.699,-100.298
250106.0759,25.72,-100.299
250106.0759,25.721,-100.303
250106.0759,25.746,-100.235
250106.0759,25.746,-100.234
250106.0759,25.751,-100.317
250106.0759,25.821,-100.387
250106.0759,25.921,-98.187
250106.0759,25.922,-98.189
250106.0759,25.929,-98.017
250106.0759,26.05,-97.976
250106.0759,26.103,-98.293
250106.0759,26.119,-98.45
250106.0759,27.029,-103.371
250106.0759,27.271,-101.166
250106.0759,27.72,-97.476
250106.0759,27.812,-97.43
250106.0759,27.815,-97.425
250106.0759,27.823,-97.206
250106.0759,27.824,-97.191
250106.0759,27.828,-97.191
250106.0759,27.888,-97.272
250106.0759,27.899,-97.27
250106.0759,27.931,-97.321
250106.0759,28.056,-97.447
250106.0759,28.058,-97.437
250106.0759,28.368,-100.1
250106.0759,28.395,-99.827
250106.0759,28.405,-100.051
250106.0759,28.426,-99.611
250106.0759,28.458,-98.189
250106.0759,28.462,-97.737
250106.0759,28.512,-96.774
250106.0759,28.686,-106.089
250106.0759,28.699,-96.545
250106.0759,28.7,-96.531
250106.0759,28.701,-96.54
250106.0802,17.655,-93.364
250106.0802,17.72,-93.147
250106.0802,17.721,-93.156
250106.0802,17.788,-95.344
250106.0802,17.835,-93.118
250106.0802,17.839,-93.118
250106.0802,17.842,-93.117
250106.0802,17.843,-93.121
250106.0802,17.871,-93.499
250106.0802,17.877,-92.491
250106.0802,17.89,-93.188
250106.0802,17.891,-93.193
250106.0802,17.892,-93.179
250106.0802,17.892,-93.175
250106.0802,17.893,-93.184
250106.0802,17.894,-93.188
250106.0802,17.895,-93.174
250106.0802,17.896,-92.492
250106.0802,17.896,-92.487
250106.0802,17.897,-93.183
250106.0802,17.9,-93.182
250106.0802,17.901,-93.186
250106.0802,17.911,-93.521
250106.0802,17.922,-93.758
250106.0802,17.926,-93.632
250106.0802,17.936,-93.626
250106.0802,17.943,-93.65
250106.0802,17.943,-93.283
250106.0802,17.943,-93.279
250106.0802,17.944,-94.288
250106.0802,17.945,-93.65
250106.0802,17.963,-93.651
250106.0802,17.967,-93.651
250106.0802,17.971,-94.519
250106.0802,17.976,-94.526
250106.0802,17.983,-94.529
250106.0802,17.984,-94.525
250106.0802,17.985,-94.529
250106.0802,18.004,-93.085
250106.0802,18.005,-93.453
250106.0802,18.021,-94.222
250106.0802,18.031,-93.925
250106.0802,18.065,-93.31
250106.0802,18.065,-93.1
250106.0802,18.068,-93.101
250106.0802,18.091,-94.048
250106.0802,18.094,-94.36
250106.0802,18.094,-94.047
250106.0802,18.101,-94.343
250106.0802,18.102,-94.346
250106.0802,18.11,-94.396
250106.0802,18.13,-94.202
250106.0802,18.138,-94.356
250106.0802,18.14,-92.824
250106.0802,18.183,-93.215
250106.0802,18.204,-94.008
250106.0802,18.22,-93.896
250106.0802,18.313,-94.262
250106.0802,18.41,-96.214
250106.0802,18.419,-93.188
250106.0802,18.44,-93.167
250106.0802,18.44,-93.162
250106.0802,18.485,-93.361
250106.0802,18.486,-93.344
250106.0802,18.496,-94.009
250106.0802,18.496,-94.005
250106.0802,18.504,-93.263
250106.0802,18.505,-96.146
250106.0802,18.508,-96.146
250106.0802,18.623,-92.509
250106.0802,18.623,-92.507
250106.0802,18.638,-92.509
250106.0802,18.642,-92.166
250106.0802,18.643,-92.171
250106.0802,18.647,-92.17
250106.0802,18.655,-93.338
250106.0802,18.656,-93.335
250106.0802,18.866,-92.625
250106.0802,18.871,-97.66
250106.0802,18.969,-97.964
250106.0802,19.007,-104.258
250106.0802,19.01,-104.256
250106.0802,19.022,-98.622
250106.0802,19.098,-99.803
250106.0802,19.101,-99.804
250106.0802,19.101,-99.802
250106.0802,19.174,-98.319
250106.0802,19.18,-96.235
250106.0802,19.294,-92.167
250106.0802,19.344,-96.707
250106.0802,19.367,-92.006
250106.0802,19.393,-92.044
250106.0802,19.397,-92.044
250106.0802,19.436,-92.038
250106.0802,19.52,-92.188
250106.0802,19.524,-92.187
250106.0802,19.59,-92.2
250106.0802,19.632,-99.181
250106.0802,19.673,-103.376
250106.0802,19.746,-98.6
250106.0802,19.976,-99.182
250106.0802,20.03,-99.271
250106.0802,20.048,-99.291
250106.0802,20.05,-99.277
250106.0802,20.051,-99.29
250106.0802,20.322,-101.995
250106.0802,20.384,-99.689
250106.0802,20.386,-99.692
250106.0802,20.423,-99.97
250106.0802,20.424,-99.967
250106.0802,20.461,-97.546
250106.0802,20.47,-97.656
250106.0802,20.521,-100.925
250106.0802,20.525,-100.924
250106.0802,20.577,-101.173
250106.0802,20.577,-101.173
250106.0802,20.58,-101.164
250106.0802,20.581,-101.172
250106.0802,20.581,-101.165
250106.0802,20.582,-101.172
250106.0802,20.586,-101.176
250106.0802,20.833,-89.809
250106.0802,20.943,-89.662
250106.0802,20.945,-89.665
250106.0802,20.945,-89.661
250106.0802,20.993,-101.593
250106.0802,21.067,-101.454
250106.0802,22.045,-98.87
250106.0802,22.234,-98.024
250106.0802,22.237,-105.01
250106.0802,22.237,-98.023
250106.0802,22.257,-97.807
250106.0802,22.258,-97.812
250106.0802,22.264,-97.806
250106.0802,23.163,-105.04
250106.0802,23.163,-105.038
250106.0802,23.169,-105.036
250106.0934,46.41,-105.783
250106.0936,46.841,-123.913
250106.0937,31.353,-103.506
250106.0937,31.353,-103.505
250106.0937,31.497,-102.638
250106.0937,31.499,-102.645
250106.0937,31.579,-103.272
250106.0937,31.579,-103.27
250106.0937,31.753,-103.616
250106.0937,31.754,-103.622
250106.0937,31.904,-102.119
250106.0937,31.934,-103.54
250106.0937,33.417,-110.859
250106.0937,33.418,-110.864
250106.0937,34.32,-118.513
250106.0937,34.332,-111.02
250106.0937,34.333,-111.025
250106.0937,34.334,-118.519
250106.0937,34.336,-111.019
250106.0937,34.337,-111.024
250106.0937,34.338,-111.051
250106.0937,34.338,-111.046
250106.0937,34.338,-111.029
250106.0937,34.339,-111.055
250106.0937,34.339,-111.033
250106.0937,34.34,-111.038
250106.0937,34.341,-111.063
250106.0937,34.341,-111.042
250106.0937,34.341,-111.023
250106.0937,34.342,-111.067
250106.0937,34.342,-111.046
250106.0937,34.343,-111.092
250106.0937,34.343,-111.054
250106.0937,34.343,-111.05
250106.0937,34.344,-111.079
250106.0937,34.344,-111.038
250106.0937,34.345,-111.083
250106.0937,34.345,-111.062
250106.0937,34.345,-111.042
250106.0937,34.346,-111.046
250106.0937,34.347,-111.07
250106.0937,34.348,-111.078
250106.0937,34.348,-111.074
250106.0937,34.349,-111.082
250106.0937,34.349,-111.041
250106.0937,34.352,-111.077
250106.0937,34.352,-111.073
250106.0937,34.353,-111.081
250106.0937,34.354,-111.085
250106.0937,34.356,-111.076
250106.0937,34.356,-111.072
250106.0937,34.357,-111.079
250106.0937,34.36,-111.074
250106.0937,34.36,-111.071
250106.0937,34.36,-111.055
250106.0937,34.361,-111.078
250106.0937,34.364,-111.069
250106.0937,34.364,-111.053
250106.0937,34.428,-118.647
250106.0937,34.432,-118.646
250106.0937,34.609,-117.337
250106.0937,34.622,-117.099
250106.0937,34.82,-118.748
250106.0937,36.359,-114.913
250106.0937,37.025,-120.194
250106.0937,37.453,-121.932
250106.0937,37.454,-121.93
250106.0937,37.743,-122.104
250106.0937,37.883,-121.185
250106.0937,38.014,-122.115
250106.0937,38.015,-122.115
250106.0937,38.069,-122.138
250106.0937,38.216,-121.982
250106.0937,38.444,-121.694
250106.0937,39.492,-119.619
250106.0940,26.712,-106.936
250106.0940,26.715,-106.937
250106.0940,28.686,-106.088
250106.0940,28.688,-106.087
250106.0940,30.495,-109.629
250106.0940,32.39,-116.509
250106.0940,32.394,-116.508
250106.0940,32.402,-116.519
250106.0940,32.436,-117.076
250106.0940,32.496,-116.835
250106.0940,32.509,-116.769
250106.0940,32.528,-116.867
250106.0940,32.537,-114.62
250106.0940,32.541,-114.619
250106.0940,32.597,-117.012
250106.0940,32.858,-117.147
250106.0940,33.715,-117.71
250106.0940,33.778,-118.236
250106.0940,33.792,-118.348
250106.0940,33.816,-118.236
250106.0940,33.82,-118.244
250106.0940,33.851,-118.333
250106.0940,33.854,-118.332
250106.0940,33.905,-118.403
250106.0940,34.035,-118.107
250106.0940,34.039,-117.82
250106.0940,34.101,-118.324
250106.0940,34.154,-118.194
250106.0940,34.243,-118.381
250106.0940,34.291,-118.801
250106.0943,23.398,-110.163
250106.0943,23.401,-110.162
250106.1116,47.566,-122.345
250106.1116,47.568,-122.371
250106.1116,47.571,-122.37
250106.1125,19.398,-155.297
250106.1125,19.398,-155.294
250106.1125,19.406,-155.272
250106.1125,19.408,-155.295
250106.1125,19.411,-155.274
250106.1125,19.414,-155.297
250106.1732,18.473,-70.915
250106.1732,18.474,-70.915
250106.1732,18.542,-69.419
250106.1732,18.543,-69.416
250106.1732,19.268,-72.494
250106.1732,20.126,-75.445
250106.1732,20.22,-75.732
250106.1732,20.221,-75.732
250106.1732,20.286,-75.765
250106.1732,20.894,-78.116
250106.1732,20.895,-78.11
250106.1732,20.975,-76.904
250106.1732,21.142,-78.191
250106.1732,21.145,-78.319
250106.1732,21.146,-78.316
250106.1732,21.151,-78.321
250106.1732,22.84,-80.016
250106.1734,26.735,-80.533
250106.1734,26.737,-80.53
250106.1912,17.511,-99.037
250106.1912,17.511,-99.034
250106.1912,17.843,-93.121
250106.1912,17.844,-93.117
250106.1912,17.878,-92.489
250106.1912,17.894,-93.176
250106.1912,17.895,-92.492
250106.1912,17.916,-93.378
250106.1912,17.916,-90.375
250106.1912,17.97,-94.518
250106.1912,17.976,-76.977
250106.1912,17.985,-94.526
250106.1912,17.992,-93.262
250106.1912,18.031,-96.054
250106.1912,18.038,-93.512
250106.1912,18.04,-93.514
250106.1912,18.067,-93.309
250106.1912,18.09,-93.479
250106.1912,18.106,-93.583
250106.1912,18.118,-93.275
250106.1912,18.131,-94.201
250106.1912,18.17,-93.666
250106.1912,18.192,-88.718
250106.1912,18.204,-94.006
250106.1912,18.212,-95.324
250106.1912,18.221,-95.209
250106.1912,18.221,-95.205
250106.1912,18.225,-95.209
250106.1912,18.281,-78.319
250106.1912,18.419,-93.188
250106.1912,18.605,-99.176
250106.1912,18.638,-92.507
250106.1912,18.645,-92.168
250106.1912,18.865,-90.661
250106.1912,18.867,-92.625
250106.1912,19.521,-92.189
250106.1912,19.603,-92.294
250106.1912,19.729,-90.078
250106.1912,20.849,-77.539
250106.1912,20.888,-78.133
250106.1912,20.888,-78.131
250106.1912,20.89,-78.112
250106.1912,20.896,-78.113
250106.1912,20.912,-78.216
250106.1912,20.912,-78.211
250106.1912,21.17,-78.392
250106.1912,21.17,-78.387
250106.1912,21.171,-78.389
250106.1912,21.171,-78.384
250106.1912,21.174,-78.425
250106.1912,21.179,-78.428
250106.1912,21.35,-78.167
250106.1912,21.699,-78.753
250106.1912,21.773,-78.774
250106.1912,21.777,-78.771
250106.1912,21.794,-78.646
250106.1912,21.795,-78.643
250106.1912,21.8,-78.646
250106.1912,21.801,-78.649
250106.1912,21.805,-79.727
250106.1912,21.856,-78.57
250106.1913,21.23,-88.919
250106.1913,22.154,-80.669
250106.1913,22.319,-80.604
250106.1913,22.32,-83.352
250106.1913,22.469,-80.559
250106.1913,22.47,-80.555
250106.1913,22.473,-80.555
250106.1913,22.483,-80.831
250106.1913,22.488,-80.831
250106.1913,22.549,-80.706
250106.1913,22.549,-80.702
250106.1913,22.578,-83.108
250106.1913,22.607,-81.214
250106.1913,22.611,-81.218
250106.1913,22.612,-81.215
250106.1913,22.627,-81.232
250106.1913,22.631,-81.23
250106.1913,22.665,-81.223
250106.1913,22.676,-83.539
250106.1913,22.681,-80.874
250106.1913,22.686,-81.592
250106.1913,22.687,-81.585
250106.1913,22.687,-80.871
250106.1913,22.691,-81.592
250106.1913,22.744,-82.076
250106.1913,22.745,-82.07
250106.1913,22.746,-82.065
250106.1913,22.749,-82.07
250106.1913,22.751,-82.072
250106.1913,22.751,-82.066
250106.1913,22.754,-82.071
250106.1913,22.755,-82.065
250106.1913,22.756,-82.067
250106.1913,22.756,-80.824
250106.1913,22.762,-81.145
250106.1913,22.767,-82.062
250106.1913,22.768,-81.146
250106.1913,22.8,-82.418
250106.1913,22.836,-82.341
250106.1913,22.838,-82.341
250106.1913,22.915,-105.873
250106.1913,22.921,-105.869
250106.1913,23.861,-103.449
250106.1913,24.501,-97.965
250106.1913,24.502,-97.96
250106.1913,24.506,-97.961
250106.1913,25.177,-98.134
250106.1913,25.265,-99.961
250106.1913,25.285,-97.416
250106.1913,25.563,-97.658
250106.1913,25.567,-97.659
250106.1913,25.569,-97.668
250106.1913,25.582,-97.853
250106.1913,25.604,-100.92
250106.1913,25.713,-97.897
250106.1913,25.806,-97.536
250106.1913,25.895,-98.153
250106.1913,25.896,-98.191
250106.1913,25.9,-98.192
250106.1913,25.911,-97.669
250106.1913,25.914,-97.668
250106.1913,25.915,-97.67
250106.1913,25.916,-97.666
250106.1913,25.972,-99.004
250106.1913,26.056,-98.072
250106.1913,26.056,-98.072
250106.1913,26.335,-98.98
250106.1913,26.554,-80.498
250106.1913,26.555,-80.494
250106.1913,26.56,-80.494
250106.1916,27.588,-97.607
250106.1916,27.592,-97.608
250106.1916,28.057,-97.439
250106.1916,28.203,-98.612
250106.1916,28.256,-96.799
250106.1916,28.289,-105.572
250106.1916,28.339,-99.55
250106.1916,28.823,-97.94
250106.1916,28.823,-95.981
250106.1916,28.996,-97.844
250106.1916,29.066,-95.785
250106.1916,29.069,-95.79
250106.1916,29.085,-98.816
250106.1916,29.086,-98.812
250106.1916,29.087,-98.817
250106.1916,29.16,-97.504
250106.1916,29.227,-95.203
250106.1916,29.228,-95.199
250106.1916,29.524,-96.406
250106.1916,29.577,-98.035
250106.1916,29.578,-98.035
250106.1916,29.835,-93.962
250106.1916,29.888,-95.156
250106.1916,29.897,-94.459
250106.1916,29.932,-93.995
250106.1916,29.935,-93.995
250106.1916,30.043,-93.751
250106.1916,30.252,-93.278
250106.1916,30.393,-85.903
250106.1916,30.394,-85.905
250106.1916,30.407,-83.797
250106.1916,30.551,-91.393
250106.1916,30.609,-96.99
250106.1916,30.921,-83.72
250106.1916,30.923,-83.719
250106.1916,31.012,-94.219
250106.1916,31.365,-101.778
250106.1916,31.429,-95.043
250106.1916,31.431,-95.973
250106.1916,31.728,-101.728
250106.1916,31.797,-102.089
250106.1916,31.802,-102.088
250106.1916,31.831,-91.71
250106.1916,32.157,-83.079
250106.1916,32.591,-97.794
250106.1916,32.592,-97.798
250106.1916,33.017,-95.621
250106.1916,33.273,-94.021
250106.1916,33.277,-94.022
250106.1916,33.329,-94.885
250106.1916,33.619,-96.047
250106.1916,33.789,-97.582
250106.1916,33.902,-98.17
250106.1916,34.026,-82.225
250106.1916,34.122,-98.192
250106.1916,34.231,-95.247
250106.1916,34.667,-97.052
250106.1916,34.791,-96.95
250106.1916,35.067,-92.512
250106.1916,35.069,-95.924
250106.1916,35.107,-96.665
250106.1916,35.111,-96.666
250106.1916,35.111,-96.664
250106.1916,40.63,-93.95
250106.1916,40.708,-94.866
250106.1916,40.91,-96.158
250106.1916,40.938,-96.523
250106.1916,41.056,-94.332
250106.1916,41.114,-96.366
250106.1916,41.28,-93.444
250106.1919,35.19,-97.881
250106.1919,36.273,-99.024
250106.1919,36.289,-95.688
250106.1919,36.48,-94.304
250106.1919,36.889,-97.51
250106.1919,37.227,-95.559
250106.1919,37.702,-95.387
250106.1919,37.822,-96.152
250106.1919,42.523,-94.813
250106.1919,42.988,-96.02
250106.1919,43.026,-93.655
250106.1919,43.039,-92.383
250106.1919,43.142,-97.713
250106.1919,43.608,-94.382
250106.1919,44.552,-94.209
250106.1919,44.79,-92.219
250106.1919,46.363,-92.502
250106.1919,46.364,-92.502
250106.2052,20.558,-103.208
250106.2052,20.658,-103.899
250106.2052,21.828,-105.235
250106.2052,22.129,-105.256
250106.2052,22.463,-105.367
250106.2052,22.465,-105.367
250106.2052,22.716,-102.478
250106.2052,22.976,-105.885
250106.2052,23.031,-105.829
250106.2055,23.912,-106.869
250106.2055,24.07,-110.397
250106.2055,25.191,-106.279
250106.2055,25.355,-107.966
250106.2055,25.976,-108.832
250106.2055,25.978,-108.836
250106.2055,25.979,-108.831
250106.2055,26.716,-106.939
250106.2055,27.101,-109.597
250106.2055,27.209,-109.82
250106.2055,27.213,-109.821
250106.2055,27.419,-110.042
250106.2055,30.496,-109.628
250106.2055,30.59,-112.174
250106.2055,30.59,-112.17
250106.2057,30.818,-112.83
250106.2057,30.818,-112.828
250106.2057,30.874,-113.001
250106.2057,30.878,-113.002
250106.2057,30.878,-112.996
250106.2057,32.201,-114.858
250106.2057,32.201,-114.853
250106.2057,32.258,-114.873
250106.2057,32.258,-114.868
250106.2057,32.345,-116.511
250106.2057,32.349,-116.512
250106.2057,32.349,-116.507
250106.2057,32.564,-115.388
250106.2057,33.067,-115.346
250106.2057,33.071,-115.347
250106.2057,33.421,-110.863
250106.2057,34.329,-111.091
250106.2057,34.331,-111.07
250106.2057,34.331,-111.065
250106.2057,34.333,-111.097
250106.2057,34.334,-111.091
250106.2057,34.334,-111.086
250106.2057,34.334,-111.081
250106.2057,34.334,-111.028
250106.2057,34.335,-111.076
250106.2057,34.335,-111.022
250106.2057,34.336,-111.066
250106.2057,34.337,-111.055
250106.2057,34.337,-111.05
250106.2057,34.338,-111.098
250106.2057,34.338,-111.092
250106.2057,34.338,-111.045
250106.2057,34.338,-111.04
250106.2057,34.338,-111.035
250106.2057,34.339,-111.087
250106.2057,34.339,-111.082
250106.2057,34.339,-111.077
250106.2057,34.339,-111.03
250106.2057,34.339,-111.023
250106.2057,34.34,-111.072
250106.2057,34.34,-111.067
250106.2057,34.341,-111.062
250106.2057,34.341,-111.057
250106.2057,34.342,-111.043
250106.2057,34.344,-111.083
250106.2057,34.344,-111.078
250106.2057,34.344,-111.073
250106.2057,34.347,-111.044
250106.2057,34.348,-111.083
250106.2057,34.348,-111.078
250106.2057,34.353,-111.084
250106.2057,34.353,-111.079
250106.2057,34.353,-111.074
250106.2057,35.492,-114.682
250106.2057,35.641,-120.381
250106.2057,36.148,-121.071
250106.2057,36.151,-121.072
250106.2057,36.245,-121.126
250106.2057,36.365,-121.331
250106.2057,36.366,-121.327
250106.2057,37.235,-119.65
250106.2057,37.236,-119.645
250106.2058,39.02,-122.047
250106.2058,39.047,-121.822
250106.2058,39.142,-119.937
250106.2058,39.684,-122.328
250106.2058,39.694,-121.824
250106.2058,39.695,-122.303
250106.2058,39.697,-122.313
250106.2058,39.697,-122.308
250106.2058,39.966,-122.26
250106.2101,46.571,-112.111
250106.2101,49.16,-119.588
250106.2101,49.173,-119.734
250106.2101,49.255,-122.09
250106.2235,19.402,-155.283
250106.2235,19.403,-155.289
250106.2235,19.404,-155.276
250106.2235,19.405,-155.282
250106.2235,19.407,-155.274
250106.2235,19.409,-155.285
250106.2235,19.411,-155.278
250106.2235,19.412,-155.283
250106.2235,19.413,-155.271
250106.2235,19.414,-155.276
250106.2235,19.416,-155.269
250107.0014,19.405,-155.286
250107.0014,19.412,-155.274
250107.0557,37.558,-76.764
250107.0557,37.561,-76.767
250107.0601,19.321,-71.708
250107.0601,21.826,-79.001
250107.0601,21.827,-79.007
250107.0601,21.828,-79.004
250107.0735,38.518,-77.822
250107.0735,38.619,-77.574
250107.0735,38.62,-77.574
250107.0735,41.052,-94.336
250107.0735,41.18,-87.856
250107.0735,46.519,-84.378
250107.0736,33.013,-79.886
250107.0736,33.013,-79.885
250107.0736,33.481,-84.385
250107.0736,33.482,-84.383
250107.0736,34.986,-78.463
250107.0736,35.341,-80.826
250107.0736,35.504,-80.33
250107.0736,36.77,-80.222
250107.0736,37.011,-79.596
250107.0736,37.556,-78.494
250107.0736,37.872,-78.596
250107.0736,38.076,-97.228
250107.0736,39.493,-94.401
250107.0736,42.801,-80.101
250107.0736,42.805,-80.1
250107.0736,42.815,-80.096
250107.0739,26.555,-80.494
250107.0739,27.463,-97.601
250107.0739,27.823,-97.206
250107.0739,27.826,-97.195
250107.0739,28.058,-97.439
250107.0739,28.173,-99.815
250107.0739,28.352,-98.565
250107.0739,28.367,-100.101
250107.0739,28.494,-99.201
250107.0739,28.514,-98.786
250107.0739,28.519,-98.786
250107.0739,28.526,-98.742
250107.0739,28.581,-98.28
250107.0739,28.682,-98.959
250107.0739,28.7,-96.534
250107.0739,28.71,-96.538
250107.0739,28.874,-97.865
250107.0739,28.875,-98.048
250107.0739,28.995,-97.843
250107.0739,29.037,-95.71
250107.0739,29.067,-95.788
250107.0739,29.067,-95.749
250107.0739,29.224,-95.204
250107.0739,29.224,-95.199
250107.0739,29.228,-95.199
250107.0739,29.229,-95.203
250107.0739,29.369,-94.911
250107.0739,29.375,-94.919
250107.0739,29.376,-94.936
250107.0739,29.377,-94.94
250107.0739,29.577,-98.033
250107.0739,29.599,-89.897
250107.0739,29.609,-95.023
250107.0739,29.723,-95.254
250107.0739,29.739,-95.164
250107.0739,29.754,-93.878
250107.0739,29.757,-93.872
250107.0739,29.758,-93.878
250107.0739,29.766,-90.63
250107.0739,29.835,-93.965
250107.0739,29.861,-93.979
250107.0739,29.873,-94.926
250107.0739,29.986,-90.443
250107.0739,29.995,-90.407
250107.0739,29.996,-90.394
250107.0739,29.997,-90.398
250107.0739,29.998,-90.406
250107.0739,29.998,-90.402
250107.0739,30,-90.397
250107.0739,30.001,-90.401
250107.0739,30.002,-90.405
250107.0739,30.031,-94.039
250107.0739,30.042,-93.749
250107.0739,30.042,-93.333
250107.0739,30.052,-90.668
250107.0739,30.062,-90.666
250107.0739,30.068,-93.519
250107.0739,30.187,-90.989
250107.0739,30.24,-93.277
250107.0739,30.251,-93.279
250107.0739,30.26,-93.289
250107.0739,30.326,-91.241
250107.0739,30.502,-94.994
250107.0739,30.582,-91.24
250107.0740,18.246,-78.12
250107.0740,19.369,-92.007
250107.0740,19.394,-92.041
250107.0740,19.395,-92.044
250107.0740,19.397,-92.04
250107.0740,19.398,-92.044
250107.0740,19.438,-92.037
250107.0740,19.441,-92.037
250107.0740,19.445,-92.089
250107.0740,19.445,-92.085
250107.0740,19.448,-92.084
250107.0740,19.449,-92.088
250107.0740,19.522,-92.19
250107.0740,21.827,-79.004
250107.0740,21.832,-79.002
250107.0740,25.58,-99.939
250107.0740,25.605,-100.918
250107.0740,25.697,-100.27
250107.0740,25.699,-100.299
250107.0740,25.7,-100.298
250107.0740,25.721,-100.297
250107.0740,25.722,-100.305
250107.0740,25.744,-100.239
250107.0743,17.654,-93.364
250107.0743,17.835,-93.116
250107.0743,17.836,-93.12
250107.0743,17.838,-93.115
250107.0743,17.839,-93.119
250107.0743,17.84,-93.123
250107.0743,17.842,-93.119
250107.0743,17.842,-93.115
250107.0743,17.843,-93.122
250107.0743,17.846,-93.122
250107.0743,17.846,-93.118
250107.0743,17.847,-93.126
250107.0743,17.85,-93.121
250107.0743,17.891,-93.18
250107.0743,17.894,-93.176
250107.0743,17.894,-92.49
250107.0743,17.895,-93.179
250107.0743,17.898,-93.179
250107.0743,17.902,-93.182
250107.0743,17.902,-93.178
250107.0743,17.903,-93.186
250107.0743,18.007,-93.449
250107.0743,18.064,-93.312
250107.0743,18.068,-93.311
250107.0743,18.183,-93.216
250107.0743,18.625,-92.51
250107.0743,18.638,-92.508
250107.0743,18.642,-92.17
250107.0743,18.645,-92.173
250107.0743,18.645,-92.169
250107.0743,18.824,-102.107
250107.0743,19.023,-98.626
250107.0743,19.023,-98.621
250107.0743,19.024,-98.624
250107.0914,45.228,-123.167
250107.0914,45.867,-122.947
250107.0914,47.57,-122.369
250107.0914,49.254,-122.09
250107.0914,49.255,-122.091
250107.0917,41.16,-121.71
250107.0917,41.16,-121.706
250107.0917,41.572,-110.911
250107.0917,41.881,-112.196
250107.0917,42.681,-111.588
250107.0917,42.685,-111.592
250107.0917,43.148,-115.667
250107.0918,28.178,-99.881
250107.0918,28.184,-99.878
250107.0918,28.296,-99.237
250107.0918,28.353,-98.559
250107.0918,28.431,-98.969
250107.0918,28.533,-98.44
250107.0918,29.577,-98.032
250107.0918,30.497,-109.628
250107.0918,32.166,-104.078
250107.0918,32.508,-116.77
250107.0918,32.599,-117.013
250107.0918,32.857,-117.149
250107.0918,32.858,-117.03
250107.0918,33.419,-110.862
250107.0918,33.42,-110.863
250107.0918,33.491,-117.619
250107.0918,33.611,-117.823
250107.0918,33.714,-117.713
250107.0918,33.778,-118.237
250107.0918,33.814,-118.237
250107.0918,33.818,-118.243
250107.0918,33.852,-118.332
250107.0918,33.971,-117.502
250107.0918,34.152,-118.194
250107.0918,34.29,-118.802
250107.0918,34.314,-111.052
250107.0918,34.318,-118.513
250107.0918,34.318,-111.06
250107.0918,34.318,-111.056
250107.0918,34.319,-111.02
250107.0918,34.321,-111.055
250107.0918,34.322,-111.059
250107.0918,34.323,-111.064
250107.0918,34.324,-111.072
250107.0918,34.324,-111.054
250107.0918,34.324,-111.05
250107.0918,34.325,-111.08
250107.0918,34.325,-111.059
250107.0918,34.325,-111.025
250107.0918,34.325,-111.021
250107.0918,34.326,-111.085
250107.0918,34.326,-111.063
250107.0918,34.326,-111.045
250107.0918,34.326,-111.041
250107.0918,34.326,-111.029
250107.0918,34.327,-111.071
250107.0918,34.327,-111.067
250107.0918,34.327,-111.049
250107.0918,34.327,-111.034
250107.0918,34.328,-111.075
250107.0918,34.328,-111.058
250107.0918,34.328,-111.054
250107.0918,34.328,-111.042
250107.0918,34.328,-111.02
250107.0918,34.329,-111.084
250107.0918,34.329,-111.08
250107.0918,34.329,-111.062
250107.0918,34.329,-111.046
250107.0918,34.329,-111.029
250107.0918,34.329,-111.024
250107.0918,34.33,-111.066
250107.0918,34.33,-111.051
250107.0918,34.33,-111.033
250107.0918,34.331,-111.075
250107.0918,34.331,-111.07
250107.0918,34.331,-111.059
250107.0918,34.331,-111.055
250107.0918,34.331,-111.037
250107.0918,34.331,-111.019
250107.0918,34.332,-111.079
250107.0918,34.332,-111.063
250107.0918,34.332,-111.041
250107.0918,34.332,-111.024
250107.0918,34.333,-111.087
250107.0918,34.333,-111.072
250107.0918,34.333,-111.067
250107.0918,34.333,-111.05
250107.0918,34.333,-111.028
250107.0918,34.334,-111.092
250107.0918,34.334,-111.076
250107.0918,34.334,-111.054
250107.0918,34.334,-111.036
250107.0918,34.334,-111.032
250107.0918,34.335,-118.518
250107.0918,34.335,-111.08
250107.0918,34.335,-111.062
250107.0918,34.335,-111.058
250107.0918,34.335,-111.041
250107.0918,34.335,-111.023
250107.0918,34.335,-111.018
250107.0918,34.336,-111.084
250107.0918,34.336,-111.067
250107.0918,34.336,-111.049
250107.0918,34.336,-111.045
250107.0918,34.336,-111.027
250107.0918,34.337,-111.093
250107.0918,34.337,-111.075
250107.0918,34.337,-111.071
250107.0918,34.337,-111.053
250107.0918,34.337,-111.032
250107.0918,34.338,-111.079
250107.0918,34.338,-111.058
250107.0918,34.338,-111.04
250107.0918,34.338,-111.036
250107.0918,34.339,-111.066
250107.0918,34.339,-111.062
250107.0918,34.34,-111.092
250107.0918,34.34,-111.048
250107.0918,34.341,-111.078
250107.0918,34.341,-111.074
250107.0918,34.341,-111.057
250107.0918,34.342,-111.083
250107.0918,34.343,-111.087
250107.0918,34.343,-111.069
250107.0918,34.344,-111.074
250107.0918,34.345,-111.082
250107.0918,34.345,-111.078
